internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
137477,Onthophagus aethiopicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,aethiopicus,,,,,"D'Orbigny, 1902","<span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space""><em>&#160;</em><span class=""SpellE"">Latreille</span> 1802 is the most species-rich genus in the  subfamily <span class=""SpellE"">Scarabaeinae, with a distribution extending  from tropical to warm temperate areas in the <span class=""SpellE"">Palaearctic</span>, <span class=""SpellE"">Afrotropical,  Oriental, <span class=""SpellE"">Nearctic</span>, <span class=""SpellE"">Neotropical and Australasian regions. There are some 791  species in the <span class=""SpellE"">Afrotropical</span> region that have been  divided into 32 species groups, of which 29 currently remain classified within  the genus (<span class=""SpellE"">ScarabNet 2009). Some of these groups  extend into the <span class=""SpellE"">Palaearctic</span> and Oriental regions, but  they have not yet been formally integrated into the <span class=""SpellE"">subgeneric classification system erected for these  regions.&#160;This species is classified in </span><span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space""> Group  31 (<span class=""SpellE"">d'Orbigny</span> 1913), which is widely distributed  throughout the savanna and highland grassland of the <span class=""SpellE"">Afrotropical region and is equivalent to the <span class=""SpellE"">Palaearctic</span> and Oriental subgenus <span class=""SpellE""><em>Furconthophagus</em></span><span class=""apple-converted-space""><em> </em><span class=""SpellE"">Zunino 1979.</span>"
137480,Neosisyphus rubrus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Neosisyphus,rubrus,,,,,"(Paschalidis, 1974)","<p>The genus&#160;<em>Neosisyphus</em>&#160;Müller 1942 shows a widespread distribution in the Oriental and Afrotropical regions and is currently represented by 22 species in the Afrotropical region (ScarabNet 2009). It is in urgent need of revision. This species has frequently been cited as&#160;<em>N. ruber</em>&#160;for reasons of gender in&#160;Latin&#160;usage although no formal abridgement of the name has been published. It is a close relative of&#160;<em>N. macrorubrus</em>&#160;Paschalidis 1974, which has also been assessed for the IUCN Red List.</p>"
137540,Scarabaeus costatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,costatus,,,,,"(Wiedemann, 1823)","The genus&#160;<span class=""SpellE""><em>Scarabaeus</em>&#160;Linnaeus  1758 ranges across the <span class=""SpellE"">Palaearctic, Oriental and <span class=""SpellE"">Afrotropical regions and is currently considered to comprise  four subgenera&#160;<span class=""SpellE"">Scarabaeus&#160;Linnaeus 1758,&#160;<span class=""SpellE""><em>Scarabeolus</em>&#160;<span class=""SpellE"">Balthasar 1965,&#160;<span class=""SpellE""><em>Kheper</em>&#160;<span class=""SpellE"">Janssens</span> 1940,&#160;<span class=""SpellE""><em>Sceliages</em>&#160;Westwood  1837, with a representation in the <span class=""SpellE"">Afrotropical region  of 55, 27, 21 and seven species respectively (<span class=""SpellE"">ScarabNet 2009). This species was formerly classified as one  of two members of the genus&#160;<span class=""SpellE""><em>Drepanopodus</em> <span class=""SpellE"">Wiedemann<em>  1823</em>, which was recently <span class=""SpellE"">synonymised</span> with  the genus&#160;<span class=""SpellE""><em>Scarabaeus</em>&#160;(<span class=""SpellE"">Forgie&#160;<em>et  al</em>.&#160;2005).</span></span></span></span></span></span>"
137547,Catharsius chinai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,chinai,,,,,"Ferreira, 1960","The Oriental and Afrotropical genus&#160;<em>Catharsius </em>Hope 1837 is currently represented by 80 species in the Afrotropical region (ScarabNet 2009). It is probable that understanding of the genus, species, and their distributional ranges would benefit from a revision."
137555,Demarziella planitarsis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Demarziella,planitarsis,,,,,"Petrovitz, 1971","The endemic Australian genus <em>Demarziella </em>Balthasar, 1961 comprises 14 described and two undescribed species (Matthews 1976, Matthews 1986, T. Weir pers. comm. and G.B. Monteith pers. comm. 2012)."
137561,Metacatharsius pumilioniformis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Metacatharsius,pumilioniformis,,,,,"Ferreira, 1964","The genus&#160;<em>Metacatharsius</em> Paulian 1939 is predominantly restricted to the Afrotropical region where 62 species are currently considered valid (ScarabNet 2009). A single species,&#160;<em>Metacatharsiu</em><em>s inermis</em> Castelnau, extends from the Afrotropical region across Arabia to the western edge of the Oriental Region in a Saharo-Sindian pattern of distribution."
137564,Copris wiesei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,wiesei,,,,,"Kolbe, 1914","The genus&#160;<em>Copris</em>&#160;shows widespread biogeographical occurrence across the Afrotropical, Palaearctic, Oriental, Nearctic and northern part of the Neotropical regions, with a current total of 105 species known from the Afrotropical region (ScarabNet 2009)."
137570,Garreta malleolus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Garreta,malleolus,,,,,"(Kolbe, 1895)","The genus&#160;<em>Garreta</em> Janssens, 1940 is shared between the Afrotropical and Oriental regions with eleven species currently recognized as valid in the Afrotropical region (ScarabNet 2009)."
137591,Onthophagus flavolimbatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,flavolimbatus,,,,,"Klug, 1855","<span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space"">&#160;<span class=""SpellE"">Latreille</span> 1802 is the most species-rich genus in the  subfamily <span class=""SpellE"">Scarabaeinae, with a distribution extending  from tropical to warm temperate areas in the <span class=""SpellE"">Palaearctic</span>, <span class=""SpellE"">Afrotropical,  Oriental, <span class=""SpellE"">Nearctic</span>, <span class=""SpellE"">Neotropical and Australasian regions. There are some 791  species in the <span class=""SpellE"">Afrotropical</span> region that have been  divided into 32 species groups, of which 29 currently remain classified within  the genus (<span class=""SpellE"">ScarabNet 2009). Some of these groups  extend into the <span class=""SpellE"">Palaearctic</span> and Oriental regions, but  they have not yet been formally integrated into the <span class=""SpellE"">subgeneric classification system erected for these  regions.&#160;This species has been classified within </span><span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space""><em> </em>Group  11 (<span class=""SpellE"">d'Orbigny</span> 1913), which is widespread throughout  the dryer savannas of the <span class=""SpellE"">Afrotropical  region.</span>"
137607,Canthon lividus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,lividus,,,,,"Blanchard, 1846","<p><em>Canthon </em>is a diverse and heterogeneous genus of dung beetles. Currently, the genus is composed of nine subgenera: <em>Boreocanthon</em>,<em> Canthon </em>s.str., <em>Francmonrosia</em>,<em> Glaphyrocanthon</em>,<em> Goniocanthon</em>,<em> Nesocanthon</em>, <em>Peltecanthon</em>,<em> Pseudepilissus</em>, and&#160;<em>Trichocanthon</em>. Of these, only <em>Boreocanthon </em>and <em>Nesocanthon </em>do not occur in South America.The genus is taxonomically well known.</p><p></p>"
137622,Onthophagus janthinus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,janthinus,,,,,"Harold, 1875","<span class=""hps""><em>Onthophagus</em> is a diverse <span class=""hps"">and cosmopolitan genus, <span class=""hps"">with <span class=""hps"">approximately 2,000 <span class=""hps"">species distributed <span class=""hps"">worldwide</span>. <span class=""hps"">The great diversity <span class=""hps"">of the group <span class=""hps"">is also accompanied <span class=""hps"">by various <span class=""hps"">taxonomic <span class=""hps"">and nomenclatural <span class=""hps"">problems. <span class=""hps"">In addition, the need for</span> <span class=""hps"">taxonomic revisions <span class=""hps"">makes the <span class=""hps"">accuracy in identification <span class=""hps"">of most South American species <span class=""hps"">an extremely difficult task.</span></span></span></span></span></span></span>"
137660,Ateuchus ambiguus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,ambiguus,,,,,"Martinez &amp; Martinez, 1990","<span class=""hps""><em>Ateuchus </em>is a diverse&#160;genus, with over 90 species, distributed from the&#160;<span class=""hpsalt-edited"">United States to Argentina and Lesser Antilles. <span class=""hps"">The diversity <span class=""hps"">of the group <span class=""hps"">is also accompanied <span class=""hps"">by various <span class=""hps"">taxonomic <span class=""hps"">and nomenclatural <span class=""hps"">problems. <span class=""hps"">In addition, the need for <span class=""hps"">taxonomic revisions <span class=""hps"">makes the <span class=""hps"">accuracy of identification <span class=""hps"">of most South American species <span class=""hps"">an extremely difficult task. The genus still presents a considerable number of species to describe.<span class=""hps""><span class=""hpsalt-edited""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><span class=""hps""><br/><br/></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span>"
137675,Caccobius nigritulus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,nigritulus,,,,,"Klug, 1855","The genus <em>Caccobius </em>Thomson 1859 is widespread in the Afrotropical, Oriental and Palaearctic regions. In the Afrotropical region, it is currently represented by 42 species that are considered valid (ScarabNet 2009)."
137676,Liatongus arrowi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Liatongus,arrowi,,,,,"Boucomont, 1921","The genus&#160;<em>Liatongus</em> Reitter 1893 shows a wide disjunct distribution in the Afrotropical, Oriental, eastern Palaeartic and western Nearctic regions. In the Afrotropical region, it is currently represented by 15 valid species (ScarabNet 2009)."
137681,Onthophagus lemekensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,lemekensis,,,,,"D'Orbigny, 1915","<em><span class=""SpellE"">Onthophagus&#160;</em><span class=""SpellE""><span class=""apple-converted-space"">Latreille</span><span class=""apple-converted-space""> 1802  is the most species-rich genus in the subfamily <span class=""SpellE"">Scarabaeinae</span>, with a distribution extending from tropical to  warm temperate areas in the <span class=""SpellE"">Palaearctic, <span class=""SpellE"">Afrotropical</span>, Oriental, <span class=""SpellE"">Nearctic,  <span class=""SpellE"">Neotropical</span> and Australasian regions. There are some  791 species in the <span class=""SpellE"">Afrotropical region that have been  divided into 32 species groups, of which 29 currently remain classified within  the genus (<span class=""SpellE"">ScarabNet</span> 2009). Some of these groups  extend into the <span class=""SpellE"">Palaearctic and Oriental regions, but  they have not yet been formally integrated into the <span class=""SpellE"">subgeneric</span> classification system erected for these  regions.&#160;This species remains unassigned to a  group."
137685,Caccobius cavatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,cavatus,,,,,"D'Orbigny, 1908","The genus <em>Caccobius </em>Thomson 1859 is widespread in the Afrotropical, Oriental and Palaearctic regions. In the Afrotropical region, it is currently represented by 42 species that are considered valid (ScarabNet 2009)."
137695,Onthophagus hippopotamus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hippopotamus,,,,,"Harold, 1869",
137699,Onthophagus impressicollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,impressicollis,,,,,"Boheman, 1860","<span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space""><em>&#160;</em><span class=""SpellE"">Latreille</span> 1802 is the most species-rich genus in the  subfamily <span class=""SpellE"">Scarabaeinae, with a distribution extending  from tropical to warm temperate areas in the <span class=""SpellE"">Palaearctic</span>, <span class=""SpellE"">Afrotropical,  Oriental, <span class=""SpellE"">Nearctic</span>, <span class=""SpellE"">Neotropical and Australasian regions. There are some 791  species in the <span class=""SpellE"">Afrotropical</span> region that have been  divided into 32 species groups, of which 29 currently remain classified within  the genus (<span class=""SpellE"">ScarabNet 2009). Some of these groups  extend into the <span class=""SpellE"">Palaearctic</span> and Oriental regions, but  they have not yet been formally integrated into the <span class=""SpellE"">subgeneric classification system erected for these  regions.&#160;This species is classified in </span><span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space""> Group  24 (<span class=""SpellE"">d’Orbigny</span> 1913), which is widespread in the forest  and savannas of the <span class=""SpellE"">Afrotropical region. This species  is entirely metallic green. Another sympatric Group 24 species,  </span><em><span class=""SpellE"">Onthophagus <span class=""SpellE"">leucopygus</span></em><span class=""apple-converted-space""> Harold  1867, in which the elytra are white rather than metallic, is thought to be a  further synonym of <em><span class=""SpellE"">Onthophagus</span> <span class=""SpellE"">impressicollis</em><span class=""apple-converted-space""> <span class=""SpellE"">Boheman</span> 1860."
137704,Scarabaeus karrooensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,karrooensis,,,,,"Zur Strassen, 1961","The genus <em><span class=""SpellE"">Scarabaeus </em>Linnaeus  1758 ranges across the <span class=""SpellE"">Palaearctic</span>, Oriental and <span class=""SpellE"">Afrotropical regions and is currently considered to comprise  four subgenera (<span class=""SpellE"">Forgie</span> <em>et al.</em> 2006):&#160;<span class=""SpellE""><em>Scarabaeus</em> Linnaeus  1758, <span class=""SpellE""><em>Scarabeolus</em></span> <span class=""SpellE"">Balthasar 1965, <em><span class=""SpellE"">Kheper</span> </em><span class=""SpellE"">Janssens 1940, <span class=""SpellE""><span class=""GramE""><em>Sceliages</em></span>  Westwood 1837, with a representation in the <span class=""SpellE"">Afrotropical</span> region of 55, 27, 21 and seven species  respectively. This species belongs to the subgenus&#160;<em><span class=""SpellE"">Scarabeolus.</em>"
137710,Onthophagus nigriventris,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,nigriventris,,,,,"D'Orbigny, 1905","<p><span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space"">&#160;<span class=""SpellE"">Latreille</span> 1802 is the most species-rich genus in the  subfamily <span class=""SpellE"">Scarabaeinae, with a distribution extending  from tropical to warm temperate areas in the <span class=""SpellE"">Palaearctic</span>, <span class=""SpellE"">Afrotropical,  Oriental, <span class=""SpellE"">Nearctic</span>, <span class=""SpellE"">Neotropical and Australasian regions. There are some 791  species in the <span class=""SpellE"">Afrotropical</span> region that have been  divided into 32 species groups, of which 29 currently remain classified within  the genus (<span class=""SpellE"">ScarabNet 2009). Some of these groups  extend into the <span class=""SpellE"">Palaearctic</span> and Oriental regions, but  they have not yet been formally integrated into the <span class=""SpellE"">subgeneric classification system erected for these regions.  This species belongs to </span><span class=""SpellE""><em>Onthophagus</em><span class=""apple-converted-space""> Group  4 (<span class=""SpellE"">d’Orbigny</span> 1913), which shows a distribution  restricted to tropical east African highlands and cool temperate highlands of  South Africa.</p>"
